,Unnamed: 0,review-num,sentence-num,pred-model,fill-model,original,mask-filled,token_changes,n_gram,Word2Vec-Score,Bert-Score,gold-label,fill_prob,orig-label,new-label,orig-label-prob,new-label-prob,label-changed,label-prob-diff
1018,1018,4,1,imdb-BaseBert,BaseBart,They all give me the creeps,They all give me money.,"('the creeps', 'money.')",3,0.9253681467078542,0.9157984256744384,0,-0.4894153475761414,0,1,0.9,0.22,True,0.68
1019,1019,4,1,imdb-BaseBert,BaseBart,They all give me the creeps,They all give me the same thing.,"('creeps', 'same thing.')",3,0.9522055411103212,0.9218870401382446,0,-0.31944581866264343,0,1,0.9,0.02,True,0.88
1121,1121,4,7,imdb-BaseBert,BaseBart,This film is not worth your while.,This is worth your while.,"('film is not', 'is')",3,0.9615784064867772,0.9523261785507202,0,-0.2970096170902252,0,1,1.0,0.0,True,1.0
1123,1123,4,7,imdb-BaseBert,BaseBart,This film is not worth your while.,This film is worth your while.,"('not worth', 'worth')",2,0.9933005168638434,0.9761314392089844,0,-0.11179295182228087,0,1,1.0,0.0,True,1.0
1124,1124,4,7,imdb-BaseBert,BaseBart,This film is not worth your while.,This film is not for a while.,"('worth your', 'for a')",2,0.965005501264432,0.8902789950370789,0,-0.2797887027263641,0,1,1.0,0.38,True,0.62
1125,1125,4,7,imdb-BaseBert,BaseBart,This film is not worth your while.,This film will stay with you for your while.,"('is not worth', 'will stay with you for')",3,0.9444822587811028,0.9099190235137941,0,-0.3109571933746338,0,1,1.0,0.0,True,1.0
1126,1126,4,7,imdb-BaseBert,BaseBart,This film is not worth your while.,This film is worth a while.,"('not worth your', 'worth a')",3,0.9697360252257368,0.9413514137268066,0,-0.3629089295864105,0,1,1.0,0.02,True,0.98
1182,1182,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,definitely need a little work in season 2.,"('needed', 'need')",1,0.9947901714553921,0.986260950565338,1,-0.2669862508773804,0,1,0.7,0.24,True,0.45999999999999996
1183,1183,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,There will be a little work in season 2.,"('definitely needed', 'There will be')",2,0.9760935831509088,0.9488511085510254,1,-0.42773398756980896,0,1,0.7,0.14,True,0.5599999999999999
1184,1184,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,definitely a little work in season 2.,"('needed a', 'a')",2,0.99209383081361,0.9539108872413636,1,-0.2809029817581177,0,1,0.7,0.02,True,0.6799999999999999
1187,1187,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,definitely a lot of work in season 2.,"('needed a little', 'a lot of')",3,0.9727349400560764,0.923462450504303,1,-0.352820098400116,0,1,0.7,0.0,True,0.7
1188,1188,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,definitely needed a lot of work in season 2.,"('little', 'lot of')",1,0.9830138033827196,0.9795549511909484,1,-0.08247286826372148,0,1,0.7,0.06,True,0.6399999999999999
1190,1190,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,definitely needed a lot of work in season 2.,"('little work', 'lot of work')",2,0.9830138033827196,0.9795549511909484,1,-0.4022252857685089,0,1,0.7,0.06,True,0.6399999999999999
1191,1191,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,definitely a lot of work in season 2.,"('needed a little', 'a lot of')",3,0.9727349400560764,0.923462450504303,1,-0.352820098400116,0,1,0.7,0.0,True,0.7
1193,1193,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,definitely needed a change in season 2.,"('little work in', 'change in')",3,0.9744685761066156,0.951183259487152,1,-0.4559486210346222,0,1,0.7,0.33,True,0.36999999999999994
1195,1195,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,definitely needed a lot of work in season 2.,"('little work', 'lot of work')",2,0.9830138033827196,0.9795549511909484,1,-0.4022252857685089,0,1,0.7,0.06,True,0.6399999999999999
1198,1198,5,0,imdb-BaseBert,BaseBart,definitely needed a little work in season 2.,definitely needed a change in season 2.,"('little work in', 'change in')",3,0.9744685761066156,0.951183259487152,1,-0.4559486210346222,0,1,0.7,0.33,True,0.36999999999999994
1236,1236,5,3,imdb-BaseBert,BaseBart,Very good drama in season two.,Very little drama in season two.,"('good', 'little')",1,0.9851414706015732,0.9620773196220398,1,-0.19827568531036374,1,0,1.0,0.01,True,0.99
1259,1259,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course, with TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","('course like all', 'course, with')",3,0.9970667692804898,0.9799479246139526,1,-0.1097053661942482,1,0,0.61,0.08,True,0.53
1262,1262,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all things, if there's something a little wrong with it, the broadcasting company takes it off the air.","('TV shows', 'things,')",2,0.9944942168749852,0.9839243292808532,1,-0.1485747992992401,1,0,0.61,0.32,True,0.29
1264,1264,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like anything else, if there's something a little wrong with it, the broadcasting company takes it off the air.","('all TV shows', 'anything else,')",3,0.9930308418585034,0.9807864427566528,1,-0.13926419615745544,1,0,0.61,0.25,True,0.36
1265,1265,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all things, if there's something a little wrong with it, the broadcasting company takes it off the air.","('TV shows,', 'things,')",3,0.9944942168749852,0.9839243292808532,1,-0.1317676603794098,1,0,0.61,0.32,True,0.29
1266,1266,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV programs, if there's something a little wrong with it, the broadcasting company takes it off the air.","('shows', 'programs,')",1,0.9971417015294304,0.9970253705978394,1,-0.1069704294204712,1,0,0.61,0.43,True,0.18
1267,1267,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all things, if there's something a little wrong with it, the broadcasting company takes it off the air.","('TV shows', 'things,')",2,0.9944942168749852,0.9839243292808532,1,-0.1485747992992401,1,0,0.61,0.32,True,0.29
1268,1268,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV, if there's something a little wrong with it, the broadcasting company takes it off the air.","('shows,', 'TV,')",2,0.9989858699242656,0.9920023083686828,1,-0.09200523048639296,1,0,0.61,0.36,True,0.25
1269,1269,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like anything else, if there's something a little wrong with it, the broadcasting company takes it off the air.","('all TV shows', 'anything else,')",3,0.9930308418585034,0.9807864427566528,1,-0.13926419615745544,1,0,0.61,0.25,True,0.36
1270,1270,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all things, if there's something a little wrong with it, the broadcasting company takes it off the air.","('TV shows,', 'things,')",3,0.9944942168749852,0.9839243292808532,1,-0.1317676603794098,1,0,0.61,0.32,True,0.29
1271,1271,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV, if there's something a little wrong with it, the broadcasting company takes it off the air.","('shows, if', 'TV, if')",3,0.9989858699242656,0.9920023083686828,1,-0.10791896283626556,1,0,0.61,0.36,True,0.25
1273,1273,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something wrong with it, the broadcasting company takes it off the air.","('a little', '')",2,0.9975877547747805,0.9939318299293518,1,-0.08145759254693985,1,0,0.61,0.38,True,0.22999999999999998
1275,1275,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's anything wrong with it, the broadcasting company takes it off the air.","('something a little', 'anything')",3,0.9966795909918796,0.9904150962829591,1,-0.0407547727227211,1,0,0.61,0.49,True,0.12
1276,1276,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something wrong with it, the broadcasting company takes it off the air.","('a little wrong', 'wrong')",3,0.9975877547747805,0.9939318299293518,1,-0.06545411795377731,1,0,0.61,0.38,True,0.22999999999999998
1281,1281,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something wrong with it, the broadcasting company takes it off the air.","('a little wrong', 'wrong')",3,0.9975877547747805,0.9939318299293518,1,-0.06545411795377731,1,0,0.61,0.38,True,0.22999999999999998
1284,1284,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something a little wrong with it, the production company takes it off the air.","('broadcasting', 'production')",1,0.9964545310884972,0.9941582083702089,1,-0.11663392186164855,1,0,0.61,0.2,True,0.41
1285,1285,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something a little wrong with it, the production company takes it off the air.","('the broadcasting', 'the production')",2,0.9964545310884972,0.9941582083702089,1,-0.0916350707411766,1,0,0.61,0.2,True,0.41
1287,1287,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something a little wrong with it, the company takes it off the air.","(', the broadcasting', 'it, the')",3,0.9978158372565592,0.9933698773384094,1,-0.060256153345108025,1,0,0.61,0.28,True,0.32999999999999996
1289,1289,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something a little wrong with it, the producers will take it off the air.","('broadcasting company takes', 'producers will take')",3,0.9929253414869822,0.9870118498802184,1,-0.13399940729141235,1,0,0.61,0.41,True,0.2
1294,1294,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something a little wrong with it, the producers will take it off the air.","('broadcasting company takes', 'producers will take')",3,0.9929253414869822,0.9870118498802184,1,-0.13399940729141235,1,0,0.61,0.41,True,0.2
1299,1299,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something a little wrong with it, the producers will take it off the air.","('broadcasting company takes', 'producers will take')",3,0.9929253414869822,0.9870118498802184,1,-0.13399940729141235,1,0,0.61,0.41,True,0.2
1304,1304,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the show.","('air.', 'show.')",2,0.9968013979192673,0.9903489351272584,1,-0.147691547870636,1,0,0.61,0.11,True,0.5
1306,1306,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off.","('the air.', 'off.')",3,0.9970950631804076,0.9848188161849976,1,-0.07393267750740051,1,0,0.61,0.26,True,0.35
1307,1307,5,4,imdb-BaseBert,BaseBart,"But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the air.","But of course like all TV shows, if there's something a little wrong with it, the broadcasting company takes it off the show.","('air.', 'show.')",3,0.9968013979192673,0.9903489351272584,1,-0.147691547870636,1,0,0.61,0.11,True,0.5
1309,1309,5,5,imdb-BaseBert,BaseBart,I was seriously hoping for a third and final season.,I was back for a third and final season.,"('seriously hoping', 'back')",2,0.983681816213894,0.9338834285736084,1,-0.3147805333137512,0,1,0.98,0.08,True,0.9
1311,1311,5,5,imdb-BaseBert,BaseBart,I was seriously hoping for a third and final season.,I’m excited for a third and final season.,"('was seriously hoping', 'I’m excited')",3,0.9773283061435282,0.9354294538497924,1,-0.3633078932762146,0,1,0.98,0.05,True,0.9299999999999999
1332,1332,5,6,imdb-BaseBert,BaseBart,"Season 2 leaves you hanging,","1 of 2 leaves you hanging,","('Season', '1 of')",1,0.9226644391841212,0.9536203145980836,1,-0.5488355755805969,1,0,0.87,0.01,True,0.86
